Word,Taboo,Arousal,Valence,CNC,Nmorph,BodyPart,Religious,BodyActs,Disease,Female,Male,SES,Mental,POS,Noun,Mod,Verb,Freq,Polysemy,Nlett,Nphones,NSyll,SyllComplexity,ClosedSyll,Stops,Fricatives
kerosene,1.084745763,4,3.86,4.96,1,0,0,0,0,0,0,0,0,Noun,1,0,0,1.29,1,8,7,3,0,0.666666667,0.333333333,0.333333333
fighter,1.084745763,5.3,5.1,3.96,2,0,0,0,0,0,1,0,0,Noun,1,0,0,12.78,3,7,4,2,0,0,0.5,0.5
energy,1.084745763,6.25,6.9,3.11,1,0,0,0,0,0,0,0,1,Noun,1,0,0,32.9,7,6,5,3,0,0,0,0.333333333
discussion,1.084745763,5,6.18,3.07,2,0,0,0,0,0,0,0,0,Noun,1,0,0,12.14,2,10,8,3,0.333333333,0.333333333,0.666666667,0.666666667
economy,1.083333333,5.32,3.64,2.57,1,0,0,0,0,0,0,1,0,Noun,1,0,0,5.8,4,7,7,4,0,0,0.25,0
write,1.080645161,3.81,6.45,4.22,1,0,0,1,0,0,0,0,0,Verb,0,0,1,126.8,10,5,3,1,0,1,1,0
homecoming,1.08,4.14,6.95,3.08,3,0,0,0,0,0,0,0,0,Adjective,0,1,0,5.59,2,10,8,3,0,0.666666667,0.333333333,0.333333333
wagon,1.076923077,3.1,5.21,4.89,1,0,0,0,0,0,0,1,0,Noun,1,0,0,17.76,10,5,5,2,0,0.5,0.5,0
paint,1.076923077,4.5,5.74,4.79,1,0,0,0,0,0,0,0,0,Verb,0,0,1,36.8,11,5,4,1,0,1,2,0
cost,1.076923077,4.9,4.11,2.5,1,0,0,0,0,0,0,1,0,Verb,0,0,1,54.92,5,4,4,1,0,1,2,1
satisfied,1.076923077,3.95,7.16,2.07,2,0,0,0,0,0,0,0,1,Adjective,0,1,0,15.51,2,9,8,3,0,0.666666667,0.666666667,1
cheerleader,1.075471698,5.5,5.79,4.9,3,0,0,0,0,1,0,0,0,Noun,1,0,0,6.45,2,11,7,3,0,0.333333333,0.333333333,0.333333333
vest,1.075471698,4.1,5.74,4.52,1,0,0,0,0,0,0,0,0,Noun,1,0,0,5.57,7,4,4,1,0,1,1,2
angel,1.075471698,4.24,7.71,3.82,1,0,1,0,0,1,0,0,0,Noun,1,0,0,78.27,4,5,5,2,0,1,0,0.5
healthy,1.075471698,4.19,7.76,3.31,2,0,0,0,0,0,0,0,1,Adjective,0,1,0,24.75,5,7,5,2,0,0.5,0,1
connect,1.075471698,3.47,6.61,2.88,1,0,0,0,0,0,0,0,0,Verb,0,0,1,9.65,11,7,6,2,0,0.5,1.5,0
bedspread,1.074074074,2.7,6.05,4.85,2,0,0,0,0,0,0,0,0,Noun,1,0,0,0.45,1,9,8,2,0.5,1,2,0.5
jet,1.074074074,5.26,6.74,4.77,1,0,0,0,0,0,0,1,0,Noun,1,0,0,14.14,9,3,3,1,0,1,1,1
vessel,1.074074074,3.62,5.2,4.66,1,0,0,0,0,0,0,0,0,Noun,1,0,0,9.35,3,6,5,2,0,0.5,0,1
fabric,1.074074074,2.4,6.05,4.63,1,0,0,0,0,0,0,0,0,Noun,1,0,0,4.8,2,6,6,2,0.5,0.5,1,0.5
path,1.074074074,3.74,5.71,4.41,1,0,1,0,0,0,0,0,0,Noun,1,0,0,24.55,4,4,3,1,0,1,1,1
reveal,1.074074074,4.14,5.86,2.79,1,0,0,0,0,0,0,0,0,Verb,0,0,1,9.33,3,6,5,2,0,0.5,0,0.5
bold,1.074074074,4.86,6.68,2.43,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,7.55,4,4,4,1,0,1,2,0
allow,1.074074074,2.95,6.39,2.41,1,0,0,0,0,0,0,0,0,Verb,0,0,1,44.37,10,5,4,2,0,0,0,0
glory,1.074074074,6.31,6.45,1.45,1,0,1,0,0,0,0,0,0,Noun,1,0,0,21.49,4,5,5,2,0.5,0.5,0.5,0
dessert,1.072727273,5.5,7.2,4.93,1,0,0,0,0,0,0,0,0,Noun,1,0,0,14.02,1,7,5,2,0,0.5,1,0.5
cork,1.072727273,3.92,4.93,4.86,1,0,0,0,0,0,0,0,0,Noun,1,0,0,2.86,7,4,4,1,0,1,2,0
banner,1.072727273,3.55,5.17,4.8,1,0,0,0,0,0,0,0,0,Noun,1,0,0,5.92,4,6,4,2,0,0,0.5,0
inn,1.072727273,3.26,5.71,4.64,1,0,1,0,0,0,0,0,0,Noun,1,0,0,8.39,1,3,2,1,0,1,0,0
cord,1.072727273,4.2,5.38,4.63,1,0,0,0,0,0,0,0,0,Noun,1,0,0,7.02,6,4,4,1,0,1,2,0
staff,1.072727273,4.3,5.18,4.36,1,0,0,0,0,0,0,0,0,Noun,1,0,0,32,8,5,4,1,1,1,1,2
cook,1.072727273,4.33,7.12,4.32,1,0,0,0,0,0,1,0,0,Verb,0,0,1,45.57,7,4,3,1,0,1,2,0
bake,1.072727273,5,7.2,4.21,1,0,0,0,0,0,0,0,0,Verb,0,0,1,6.33,8,4,3,1,0,1,2,0
boil,1.072727273,5.42,4.48,4.2,1,1,0,0,1,0,0,0,0,Verb,0,0,1,5.94,7,4,5,2,0,0.5,0.5,0
wife,1.072727273,4.21,6.7,4.13,1,0,1,0,0,1,0,0,0,Noun,1,0,0,348.92,1,4,3,1,0,1,0,1
rattle,1.072727273,4.48,4.47,4.07,1,0,0,0,0,0,0,0,0,Verb,0,0,1,3.37,5,6,5,2,0,0.5,0.5,0
purple,1.072727273,4.05,5.6,4.04,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,12.33,7,6,5,2,0,0.5,1,0
visit,1.072727273,3.9,6.56,3.92,1,0,0,0,0,0,0,0,0,Verb,0,0,1,58.69,13,5,5,2,0,0.5,0.5,1
percent,1.072727273,3.24,5.67,2.7,1,0,0,0,0,0,0,0,0,Noun,1,0,0,25.75,1,7,6,2,0,0.5,1,0.5
surprised,1.072727273,5.95,6.57,2.5,2,0,0,0,0,0,0,0,1,Adjective,0,1,0,55.06,1,9,7,2,0.5,0.5,1,1
alternative,1.072727273,3.61,5.33,2.46,2,0,0,0,0,0,0,0,0,Noun,1,0,0,9.33,4,11,9,4,0,0.5,0.5,0.25
telephone,1.071428571,4.3,5.71,4.96,1,0,0,0,0,0,0,0,0,Noun,1,0,0,32.37,3,9,7,3,0,0.333333333,0.333333333,0.333333333
cane,1.071428571,3,4.64,4.87,1,0,0,0,0,0,0,0,0,Noun,1,0,0,8.33,4,4,3,1,0,1,1,0
ring,1.071428571,4.43,7.09,4.81,1,0,0,0,0,0,0,1,0,Noun,1,0,0,92.75,15,4,3,1,0,1,0,0
certificate,1.071428571,3.61,6,4.59,1,0,0,0,0,0,0,0,0,Noun,1,0,0,8.98,4,11,9,4,0,0.25,0.75,0.5
bathroom,1.071428571,2.86,5.26,4.52,2,0,0,0,0,0,0,0,0,Noun,1,0,0,61.67,4,8,6,2,0,1,0.5,0.5
festival,1.071428571,5.86,6.84,4.33,1,0,1,0,0,0,0,0,0,Noun,1,0,0,9.9,2,8,8,3,0.333333333,0.333333333,0.333333333,1
drop,1.071428571,4.67,4.23,4.21,1,0,0,0,0,0,0,0,0,Verb,0,0,1,130.61,32,4,4,1,1,1,2,0
rider,1.071428571,4.41,5.36,4.07,2,0,0,0,0,0,1,0,0,Noun,1,0,0,7.71,4,5,4,2,0,0,0.5,0
guide,1.071428571,3.33,5.43,3.7,1,0,0,0,0,0,0,0,0,Noun,1,0,0,17.84,11,5,3,1,0,1,2,0
salary,1.071428571,4.86,6.42,3.69,1,0,0,0,0,0,0,1,0,Noun,1,0,0,10.75,1,6,5,2,0,0.5,0,0.5
boarding,1.071428571,3.25,5.22,3.44,2,0,0,0,0,0,0,0,0,Noun,1,0,0,11.06,2,8,6,2,0,1,1,0
active,1.071428571,5.62,6.47,3.32,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,11.45,17,6,5,2,0,1,1,0.5
local,1.071428571,3.8,6.77,3.04,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,41.73,5,5,5,2,0,0.5,0.5,0
phase,1.071428571,3.96,5.29,2.46,1,0,0,0,0,0,0,0,0,Noun,1,0,0,12.33,6,5,3,1,0,1,0,2
prepare,1.071428571,4.15,5.32,2.36,1,0,0,0,0,0,0,0,0,Verb,0,0,1,33.55,8,7,6,2,0.5,0.5,1,0
elegant,1.071428571,4.43,7,2.31,1,0,0,0,0,1,0,1,0,Adjective,0,1,0,6.27,3,7,7,3,0,0.333333333,0.666666667,0
trust,1.071428571,4.3,7.24,2.04,1,0,0,0,0,0,0,1,0,Verb,0,0,1,178.18,12,5,5,1,1,1,2,1
identity,1.071428571,4.4,5.84,2,1,0,0,0,0,0,0,0,0,Noun,1,0,0,12.98,4,8,8,4,0,0.25,0.75,0
loyal,1.071428571,3.65,7.31,1.69,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,12,3,5,5,2,0,0.5,0,0
theory,1.071428571,4.41,5.65,1.47,1,0,0,0,0,0,0,0,0,Noun,1,0,0,28.61,6,6,5,3,0,0,0,0.333333333
suppose,1.071428571,3.33,5.27,1.37,1,0,0,0,0,0,0,0,0,Verb,0,0,1,125.8,5,7,5,2,0,0.5,0.5,1
nun,1.070175439,2.43,5.79,4.92,1,0,1,0,0,1,0,0,0,Noun,1,0,0,6.96,3,3,3,1,0,1,0,0
shower,1.070175439,4.15,7.19,4.89,1,0,0,1,0,0,0,0,0,Noun,1,0,0,41.12,11,6,5,2,0,0.5,0,0.5
grin,1.070175439,5.65,7.66,4.17,1,0,0,1,0,0,0,0,0,Noun,1,0,0,2.71,2,4,4,1,1,1,1,0
household,1.070175439,3.96,6.67,3.86,2,0,0,0,0,0,0,0,0,Noun,1,0,0,6.94,1,9,8,2,0,1,0.5,1.5
height,1.070175439,3.85,5.83,3.86,1,0,0,0,0,0,0,0,0,Noun,1,0,0,9.33,4,6,3,1,0,1,1,1
paradise,1.070175439,4.82,7,2.72,1,0,1,0,0,0,0,1,0,Noun,1,0,0,13.25,2,8,7,3,0,0.666666667,0.666666667,0.333333333
brave,1.070175439,4.95,7.38,2.26,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,31.71,12,5,4,1,1,1,1,1
available,1.070175439,4.04,6.86,2.11,2,0,0,0,0,0,0,0,0,Adjective,0,1,0,25.94,3,9,8,4,0,0.25,0.25,0.25
incredible,1.070175439,6.35,7.59,1.93,2,0,0,0,0,0,0,0,0,Adjective,0,1,0,37.8,1,10,10,4,0.25,0.5,0.75,0
manner,1.070175439,3.52,5.86,1.62,1,0,0,0,0,0,0,0,0,Noun,1,0,0,11.53,3,6,4,2,0,0,0,0
pleasant,1.070175439,2.91,7.24,1.55,2,0,0,0,0,0,0,0,0,Adjective,0,1,0,21.02,2,8,7,2,0.5,0.5,1,0.5
soap,1.068965517,2.62,7.1,4.93,1,0,0,0,0,0,0,0,0,Noun,1,0,0,15.2,4,4,3,1,0,1,1,1
iron,1.068965517,3.24,5.03,4.59,1,0,0,1,0,0,0,0,0,Noun,1,0,0,17.94,6,4,4,2,0,0.5,0,0
times,1.068965517,3.19,5.91,2.07,2,0,0,0,0,0,0,0,0,Noun,1,0,0,220.02,2,5,4,1,0,1,1,1
towel,1.06779661,2.9,6.14,4.86,1,0,0,0,0,0,0,0,0,Noun,1,0,0,14.16,2,5,5,2,0,0.5,0.5,0
snow,1.06779661,4.57,6.78,4.85,1,0,0,0,0,0,0,0,0,Noun,1,0,0,31.35,12,4,3,1,1,0,0,1
straighten,1.06779661,3,6.26,3.72,2,0,0,0,0,0,0,0,0,Verb,0,0,1,11.2,6,10,7,2,0.5,0.5,1,0.5
benefit,1.06779661,3.53,6.87,2.25,1,0,0,0,0,0,0,1,0,Noun,1,0,0,14.35,5,7,7,3,0,0.333333333,0.666666667,0.333333333
affection,1.06779661,5.64,7.89,2.22,2,0,0,0,0,0,0,0,1,Noun,1,0,0,8.45,1,9,7,3,0,0.666666667,0.333333333,0.666666667
milk,1.066666667,2.33,6.74,4.92,1,0,0,0,0,0,0,0,0,Noun,1,0,0,42.53,7,4,4,1,0,1,1,0
country,1.066666667,3.71,6.14,4.17,1,0,0,0,0,0,0,0,0,Noun,1,0,0,161.84,5,7,6,2,0.5,0.5,1,0
warm,1.066666667,3.35,7.5,3.56,1,0,0,0,0,0,0,0,1,Adjective,0,1,0,52.14,13,4,4,1,0,1,0,0
profit,1.066666667,5.24,6.95,3.07,1,0,0,0,0,0,0,1,0,Noun,1,0,0,10.96,4,6,6,2,0.5,0.5,1,0.5
distinguished,1.066666667,4.4,6.62,2.14,2,0,0,0,0,0,0,1,0,Adjective,0,1,0,6.18,2,13,10,3,0.666666667,0.666666667,1,0.666666667
satisfaction,1.066666667,3.18,7.18,1.9,2,0,0,0,0,0,0,0,0,Noun,1,0,0,6.96,5,12,11,4,0,0.75,0.5,1
grand,1.06557377,3.75,6.28,1.67,1,0,0,0,0,0,0,1,0,Adjective,0,1,0,63.02,10,5,5,1,1,1,2,0
kerchief,1.057692308,2.95,5.31,4.85,1,0,0,0,0,0,0,0,0,Noun,1,0,0,0.37,1,8,5,2,0,0.5,0.5,1
song,1.057692308,4.6,7.59,4.46,1,0,0,0,0,0,0,0,0,Noun,1,0,0,93.69,12,4,3,1,0,1,0,1
perfect,1.057692308,4.71,7.19,1.69,1,0,0,0,0,1,0,0,0,Adjective,0,1,0,158.65,5,7,6,2,0,0.5,1.5,0.5
mechanic,1.056603774,4.45,5.45,4.38,2,0,0,0,0,0,1,0,0,Noun,1,0,0,5.06,3,8,7,3,0,0.333333333,0.666666667,0
mixer,1.056603774,4.17,4.9,4.33,2,0,0,0,0,0,0,0,0,Noun,1,0,0,1.08,4,5,5,2,0,0.5,0.5,0.5
range,1.056603774,3.9,5.11,3.22,1,0,0,0,0,0,0,0,0,Noun,1,0,0,22.76,17,5,4,1,0,1,0,1
native,1.056603774,3.05,5.85,3.03,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,8.25,7,6,5,2,0,0.5,0.5,0.5
promise,1.056603774,3.9,6.64,2.09,1,0,0,0,0,0,0,0,0,Verb,0,0,1,153.12,6,7,6,2,0.5,0.5,0.5,0.5
carpet,1.055555556,2.77,5.95,4.96,1,0,0,0,0,0,0,0,0,Noun,1,0,0,11.65,5,6,6,2,0,1,1.5,0
sailor,1.055555556,3.87,6.1,4.86,2,0,0,0,0,0,1,0,0,Noun,1,0,0,12.39,3,6,4,2,0,0,0,0.5
street,1.055555556,3.45,5.07,4.75,1,0,0,0,0,0,0,0,0,Noun,1,0,0,148.18,5,6,5,1,1,1,2,1
couch,1.055555556,3.4,6.52,4.71,1,0,0,0,0,0,0,0,0,Noun,1,0,0,23.47,4,5,4,1,0,1,1,1
museum,1.055555556,3.74,6.67,4.6,1,0,0,0,0,0,0,0,0,Noun,1,0,0,18.47,1,6,7,3,0.333333333,0.333333333,0,0.333333333
solid,1.055555556,2.36,5.65,4.42,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,19.57,18,5,5,2,0,0.5,0.5,0.5
instrument,1.055555556,3.88,6.68,4.27,1,0,0,0,0,0,0,0,0,Noun,1,0,0,8.1,9,10,10,3,0.333333333,0.666666667,0.666666667,0.333333333
record,1.055555556,3.3,5.89,4.15,1,0,0,0,0,0,0,0,0,Noun,1,0,0,85.59,18,6,6,2,0,0.5,1,0
remember,1.055555556,3.14,6.5,2.41,1,0,0,0,0,0,0,0,0,Verb,0,0,1,542.47,8,8,7,3,0,0.333333333,0.333333333,0
brief,1.055555556,3.42,6,2.38,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,14.35,6,5,4,1,1,1,1,1
effect,1.055555556,4.08,5.5,1.8,1,0,0,0,0,0,0,0,0,Noun,1,0,0,23.9,8,6,5,2,0,0.5,1,0.5
magazine,1.054545455,4.2,6.24,5,1,0,0,0,0,1,0,0,0,Noun,1,0,0,33.2,6,8,7,3,0,0.333333333,0.333333333,0.333333333
broom,1.054545455,3.33,5.5,4.89,1,0,0,0,0,0,0,0,0,Noun,1,0,0,4.76,5,5,4,1,1,1,1,0
casino,1.054545455,6.05,4.68,4.77,1,0,0,0,0,0,1,1,0,Noun,1,0,0,20.37,4,6,6,3,0,0,0.333333333,0.333333333
banister,1.054545455,2.55,5.42,4.75,1,0,0,0,0,0,0,0,0,Noun,1,0,0,1.31,1,8,7,3,0.333333333,0,0.666666667,0.333333333
candidate,1.054545455,5.32,4.5,3.81,1,0,0,0,0,0,1,0,0,Noun,1,0,0,8.51,2,9,8,3,0,0.666666667,1.333333333,0
hear,1.054545455,3.62,6.68,3.66,1,0,0,1,0,0,0,0,0,Verb,0,0,1,555.35,5,4,3,1,0,1,0,1
admired,1.054545455,5.95,7.25,1.84,2,0,0,0,0,0,0,0,0,Verb,0,0,1,3.67,1,7,7,3,0,0.666666667,0.666666667,0
chimney,1.053571429,2.45,4.89,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,4.18,2,7,5,2,0,0.5,0,0.5
hay,1.053571429,2.43,5.41,4.87,1,0,0,0,0,0,0,0,0,Noun,1,0,0,6.37,4,3,2,1,0,0,0,1
mushroom,1.053571429,3.14,5.61,4.83,1,0,0,0,0,0,0,0,0,Noun,1,0,0,2.14,7,8,6,2,0,1,0,0.5
scrambled,1.053571429,3.79,5.2,3.93,2,0,0,0,0,0,0,0,0,Adjective,0,1,0,7.2,1,9,9,2,0.5,1,1.5,0.5
deposit,1.053571429,4.5,6.25,3.92,1,0,0,0,0,0,0,1,0,Noun,1,0,0,10.8,12,7,7,3,0,0.333333333,1,0.333333333
party,1.053571429,6.08,7.18,3.89,1,0,0,0,0,0,0,0,0,Noun,1,0,0,233.14,6,5,5,2,0,0.5,1,0
enter,1.053571429,4.3,6.09,3.12,1,0,0,0,0,0,0,0,0,Verb,0,0,1,29.73,9,5,4,2,0,0.5,0.5,0
context,1.053571429,3.18,5,2.17,1,0,0,0,0,0,0,0,0,Noun,1,0,0,3.2,2,7,8,2,0,1,2,0.5
banana,1.052631579,3.21,6.71,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,10.73,2,6,6,3,0,0,0.333333333,0
bolt,1.052631579,4.55,3.9,4.67,1,0,0,0,0,0,0,0,0,Noun,1,0,0,6.88,16,4,4,1,0,1,2,0
rainbow,1.052631579,3.94,7.3,4.57,1,0,0,0,0,0,0,0,0,Noun,1,0,0,7.98,4,7,5,2,0,0.5,0.5,0
advertising,1.052631579,3.25,4.68,3.88,2,0,0,0,0,0,0,0,0,Noun,1,0,0,7.43,2,11,9,4,0,0.5,0.5,0.5
contact,1.052631579,3.33,6.17,3.86,1,0,0,0,0,0,0,0,0,Noun,1,0,0,64.8,11,7,7,2,0,1,2,0
experiment,1.052631579,4.86,6.05,3.38,1,0,0,0,0,0,0,0,0,Noun,1,0,0,16.2,5,10,11,4,0.25,0.75,0.75,0.25
tender,1.052631579,3.22,6.47,2.58,1,0,0,0,0,1,0,0,0,Adjective,0,1,0,8.88,18,6,5,2,0,0.5,1,0
conduct,1.052631579,3.64,5.21,2.08,1,0,0,0,0,0,0,0,0,Verb,0,0,1,11.1,8,7,7,2,0,1,2,0
flower,1.051724138,3.67,7.3,5,1,0,0,0,0,1,0,0,0,Noun,1,0,0,22.76,4,6,6,2,0.5,0.5,0,0.5
salad,1.051724138,3.78,6.35,4.97,1,0,0,0,0,0,0,0,0,Noun,1,0,0,17.02,2,5,5,2,0,0.5,0.5,0.5
picture,1.051724138,3.29,6.73,4.52,1,0,0,0,0,0,0,0,0,Noun,1,0,0,138.45,12,7,5,2,0,0.5,1,0.5
scholar,1.051724138,4.25,6.33,3.5,2,0,0,0,0,0,1,0,0,Noun,1,0,0,3.65,3,7,5,2,0.5,0,0.5,0.5
network,1.051724138,4.43,5.05,3.2,2,0,0,0,0,0,0,0,0,Noun,1,0,0,16.53,6,7,6,2,0,1,1,0
extension,1.051724138,4.15,5,2.93,2,0,0,0,0,0,0,0,0,Noun,1,0,0,5.39,12,9,9,3,0.333333333,1,0.666666667,0.666666667
delightful,1.051724138,6.16,7.38,2.38,2,0,0,0,0,0,0,0,0,Adjective,0,1,0,9.2,1,10,8,3,0,0.666666667,0.666666667,0.333333333
engage,1.051724138,5.28,6.6,2.07,1,0,0,0,0,0,0,0,0,Verb,0,0,1,6.16,10,6,5,2,0,1,0.5,0.5
privacy,1.051724138,3.95,6.36,1.5,2,0,0,0,0,0,0,0,0,Noun,1,0,0,15.18,2,7,7,3,0.333333333,0,0.333333333,0.666666667
bucket,1.050847458,2.96,4.55,4.96,1,0,0,0,0,0,0,0,0,Noun,1,0,0,10.02,4,6,5,2,0,0.5,1.5,0
exhibit,1.050847458,5.48,5.77,3.5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,7.61,6,7,7,3,0,0.666666667,1,0.333333333
ultimate,1.050847458,5.1,5.74,1.7,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,9.02,3,8,7,3,0,0.666666667,0.666666667,0
radiator,1.05,3.67,4.55,4.78,2,0,0,0,0,0,0,0,0,Noun,1,0,0,2.02,3,8,7,4,0,0,0.5,0
territory,1.05,4.32,5.3,3.41,1,0,0,0,0,0,0,0,0,Noun,1,0,0,14.67,3,9,8,4,0,0.5,0.5,0
exit,1.049180328,3.18,5.35,3.93,1,0,0,0,0,0,0,0,0,Noun,1,0,0,15.57,6,4,5,2,0,1,1,0.5
neighborhood,1.039215686,4.05,6.09,4.75,2,0,0,0,0,0,0,1,0,Noun,1,0,0,36.69,4,12,7,3,0,0.333333333,0.666666667,0.333333333
can,1.038461538,3.14,6.41,4.55,1,0,0,0,0,0,0,0,0,Verb,0,0,1,5247.45,8,3,3,1,0,1,1,0
skip,1.038461538,4.25,4.76,4.07,1,0,0,0,0,0,0,0,0,Verb,0,0,1,21.1,8,4,4,1,1,1,2,1
electricity,1.038461538,4.3,6.15,3.9,2,0,0,0,0,0,0,0,0,Noun,1,0,0,11.45,3,11,11,5,0.2,0.2,0.6,0.2
savings,1.038461538,2.86,7.67,3.32,2,0,0,0,0,0,0,1,0,Noun,1,0,0,7.53,1,7,6,2,0,0.5,0,1.5
include,1.038461538,3.05,6.39,2.48,1,0,0,0,0,0,0,0,0,Verb,0,0,1,11.14,4,7,6,2,0.5,1,1,0
plaster,1.037735849,3.9,5.24,4.59,1,0,0,0,0,0,0,0,0,Noun,1,0,0,2.63,11,7,6,2,1,0,1,0.5
stew,1.037735849,2.95,5.86,4.43,1,0,0,0,0,0,0,0,0,Noun,1,0,0,6.43,5,4,3,1,1,0,1,1
mix,1.037735849,2.86,5.71,3.82,1,0,0,0,0,0,0,0,0,Verb,0,0,1,16.35,9,3,4,1,0,1,1,1
recording,1.037735849,3.53,5.22,3.68,2,0,0,0,0,0,0,0,0,Noun,1,0,0,14.67,3,9,8,3,0,0.666666667,0.666666667,0
electric,1.037735849,4.05,6.1,3.56,1,0,0,0,0,0,0,0,0,Adjective,0,1,0,17.14,4,8,8,3,0.333333333,0.666666667,1,0
mention,1.037735849,2.65,5.39,2.69,1,0,0,0,0,0,0,0,0,Verb,0,0,1,59.47,6,7,6,2,0,1,0,0.5
apple,1.037037037,3.52,6.62,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,23.67,2,5,4,2,0,0.5,0.5,0
pillow,1.037037037,2.9,7,5,1,0,0,0,0,0,0,0,0,Noun,1,0,0,11.39,2,6,4,2,0,0,0.5,0
pin,1.037037037,3.73,5.29,4.92,1,0,0,0,0,0,0,0,0,Noun,1,0,0,16.37,15,3,3,1,0,1,1,0
bride,1.037037037,4.5,6.8,4.63,1,0,1,0,0,1,0,0,0,Noun,1,0,0,24.22,6,5,4,1,1,1,2,0
medic,1.037037037,3.55,5.2,4.43,1,0,0,0,0,0,1,0,0,Noun,1,0,0,5.71,2,5,5,2,0,0.5,1,0
rise,1.037037037,5.3,5.73,4.04,1,0,0,0,0,0,0,0,0,Verb,0,0,1,27.43,27,4,3,1,0,1,0,1
travel,1.037037037,5.55,7.89,3.67,1,0,0,0,0,0,0,1,0,Verb,0,0,1,33.37,9,6,6,2,0.5,0.5,0.5,0.5
question,1.037037037,3.67,6.36,3.36,1,0,0,0,0,0,0,0,0,Noun,1,0,0,198.35,11,8,7,2,0.5,1,0.5,1
hungry,1.037037037,5.6,3.54,2.9,2,0,0,0,0,0,0,1,0,Adjective,0,1,0,77.08,2,6,6,2,0.5,0.5,0.5,0.5
